index,Name,CatID,Total.Records,Region,Category_Name,Entity_prc,State,OrgID,Location,Date.Made.Public,Year,Source.of.Breach.Notification,Type,Month.of.Breach
3585,Boomerang Tags,28,593,NA,Discharge Data,MED,Maryland,200002433,NA,30-Apr-14,2014,Maryland Attorney General,HACK,4
3586,"Power Equipment Direct, Inc.",28,12,NA,Discharge Data,MED,Maryland,200002411,NA,27-May-14,2014,Maryland Attorney General,HACK,5
3587,"Dennis East International, LLC",28,3,NA,Discharge Data,MED,Maryland,200002406,NA,30-Jun-14,2014,Maryland Attorney General,HACK,6
3588,Kimpton,28,1,NA,Discharge Data,MED,Maryland,200002393,NA,2-Jun-14,2014,Maryland Attorney General,HACK,6
3589,Hanover Foods Corporation,28,677,NA,Discharge Data,MED,Pennsylvania,200002418,NA,21-May-14,2014,Maryland Attorney General,HACK,5
3590,"AutoNation, Inc.",28,29,NA,Discharge Data,MED,Florida,200002421,Fort Lauderdale,14-May-14,2014,Maryland Attorney General,HACK,5
3591,Benjamin F. Edwards and Co.,28,"1,139",NA,Discharge Data,MED,Maryland,200002389,NA,27-Jun-14,2014,Maryland Attorney General,HACK,6
3592,"Paytime Harrisburg, Inc. DBA Paytime, Inc.",28,"8,261",NA,Discharge Data,MED,Pennsylvania,200002419,NA,20-May-14,2014,Maryland Attorney General,HACK,5
3593,"Placemark Investments, Inc.",28,11,NA,Discharge Data,MED,Maryland,200002415,NA,27-May-14,2014,Maryland Attorney General,HACK,5
3594,"Record Assist, LLC",28,331,NA,Discharge Data,MED,Maryland,200002400,NA,18-Jun-14,2014,Maryland Attorney General,HACK,6
3595,"Orlantino Dyoco, M.D.",28,"9,000",NA,Discharge Data,MED,California,200001655,NA,3-Aug-15,2015,US Department of Health and Human Services,PHYS,8
3596,South Texas Veterans Health Care System,28,"4,000",NA,Discharge Data,MED,Texas,200001435,NA,9-Oct-14,2014,US Department of Health and Human Services,DISC,10
3597,"Giant Eagle, Inc.",28,469,NA,Discharge Data,MED,Maryland,200002391,NA,23-Jun-14,2014,Maryland Attorney General,INSD,6
3598,Albertina Kerr Centers,28,"1,320",NA,Discharge Data,MED,Oregon,200001430,NA,6-Oct-14,2014,US Department of Health and Human Services,PHYS,10
3599,Vincent Vein Center,28,"2,250",NA,Discharge Data,MED,Colorado,200001877,NA,7-Jun-16,2016,US Department of Health and Human Services,HACK,6
3600,Health Care Service Corporation,28,501,NA,Discharge Data,MED,Illinois,200001684,NA,17-Sep-15,2015,US Department of Health and Human Services,PHYS,9
3601,"Abrham Tekola, M.D.,INC",28,"5,471",NA,Discharge Data,MED,California,200001345,NA,20-Jun-14,2014,US Department of Health and Human Services,PHYS,6
3602,"Service Alternatives, Inc.",28,2,NA,Discharge Data,MED,Maryland,200002412,NA,27-May-14,2014,Maryland Attorney General,DISC,5
3603,JASACare,28,"1,154",NA,Discharge Data,MED,New York,200001801,NA,14-Mar-16,2016,US Department of Health and Human Services,HACK,3
3604,"Metropolitan Companies, Inc.",28,17,NA,Discharge Data,MED,Maryland,200002401,NA,19-Jun-14,2014,Maryland Attorney General,PHYS,6
3605,PREIT,28,91,NA,Discharge Data,MED,Maryland,200002425,NA,8-May-14,2014,Maryland Attorney General,HACK,5
3606,United Community & Family Services,28,"1,000",NA,Discharge Data,MED,Connecticut,200001826,NA,12-Apr-16,2016,US Department of Health and Human Services,DISC,4
3607,Hunt Regional Medical Partners,28,"3,000",NA,Discharge Data,MED,Texas,200001515,NA,18-Feb-15,2015,US Department of Health and Human Services,DISC,2
3608,Vidant Health,28,897,NA,Discharge Data,MED,North Carolina,200001796,NA,10-Mar-16,2016,US Department of Health and Human Services,DISC,3
3609,Baxter Healthcare,28,992,NA,Discharge Data,MED,Illinois,200001986,NA,10-Oct-16,2016,US Department of Health and Human Services,DISC,10
3610,"PracMan, Inc.",28,"1,145",NA,Discharge Data,MED,Alabama,200001256,NA,7-Mar-14,2014,US Department of Health and Human Services,HACK,3
3611,Iowa State University,29,"29,780",NA,Researcher,EDU,Iowa,200000046,Ames,22-Apr-14,2014,Media,HACK,4
3612,Wabash College,29,49,NA,Researcher,EDU,Indiana,200000874,Crawfordsville,18-Dec-15,2015,Maryland Attorney General,HACK,12
3613,"University of Illinois, Chicago",29,0,NA,Researcher,EDU,Illinois,200000151,Chicago,11-Jul-14,2014,Media,HACK,7
3614,University of Iowa Department of Psychology,29,14500,Midwest,Researcher,EDU,Iowa,100101700,Iowa City,9/29/2006,2006,Dataloss DB,HACK,9
3615,"University of California, San Francisco (UCSF)",29,3000,West,Researcher,EDU,California,100100600,San Francisco,4/18/2007,2007,Dataloss DB,STAT,4
3616,"Radford University, Waldron School of Health and Human Services",29,2400,Southeast,Researcher,EDU,Virginia,100078100,Radford,2/9/2007,2007,Dataloss DB,HACK,2
3617,New York Academy of Medicine,29,-1,Northeast,Researcher,EDU,New York,100061900,New York,1/28/2007,2007,Dataloss DB,STAT,1
3618,University of Washington Hospital,29,-1,West,Researcher,EDU,Washington,100105800,Seattle,2/3/2011,2011,PHIPrivacy.net,PHYS,2
3619,University of Alaska,29,50,NA,Researcher,EDU,NA,200002872,NA,22-Feb-18,2018,Media,HACK,2
3620,Southern New Hampshire University,29,"140,000",NA,Researcher,EDU,NA,200000529,NA,5-Jan-16,2016,Media,DISC,1
3621,Thomas Edison State University,29,557,NA,Researcher,EDU,New Jersey,200002904,Trenton,14-Feb-18,2018,Security Breach Letter,HACK,2
3622,Mount Pleasant School District,29,915,NA,Researcher,EDU,Texas,200000287,Mount Pleasant,21-Jan-15,2015,Media,HACK,1
3623,Temple University School of Medicine,29,-1,Northeast,Researcher,MED,Pennsylvania,100092600,Philadelphia,1/26/2011,2011,PHIPrivacy.net,INSD,1
3624,Uniformed Services University,29,-1,NA,Researcher,EDU,Maryland,200000438,Bethesda,13-Oct-15,2015,Media,HACK,10
3625,"University of North Carolina, Chapel Hill",29,"163,000",Southeast,Researcher,EDU,North Carolina,100103900,Chapel Hill,9/25/2009,2009,Dataloss DB,HACK,9
3626,Aegis Science Corporation,29,-1,Southeast,Researcher,BSO,Georgia,100001000,Atlanta,12/28/2011,2011,Databreaches.net,PORT,12
3627,University Gastroenterology,29,-1,NA,Researcher,MED,Rhode Island,200000881,Providence,12-Sep-16,2016,Vermont Attorney General,HACK,9
3628,"University of California, Riverside Graduate Division offices",29,0,NA,Researcher,EDU,California,200000329,Riverside,10-Apr-15,2015,California Attorney General,PORT,4
3629,Feinstein Institute for Medical Research,29,13000,Northeast,Researcher,MED,New York,100029700,Manhasset,9/14/2012,2012,PHIPrivacy.net,PORT,9
3630,Morris Heights Health Center,29,-1,Northeast,Researcher,MED,New York,100059500,New York,11/20/2011,2011,PHIPrivacy.net,PORT,11
3631,"Triple-S Salud, Inc. - Breach Case#2",29,-1,NA,Researcher,MED,NA,200001224,NA,24-Jan-14,2014,US Department of Health and Human Services,PHYS,1
3632,"Jefferson Medical Associates, P.A.",29,"10,401",NA,Researcher,MED,NA,200000843,NA,29-Jul-16,2016,Media,HACK,7
3633,Kansas University,29,-1,Midwest,Researcher,EDU,Kansas,100045800,Lawrence,9/19/2007,2007,Media,PHYS,9
3634,University California Santa Barbara,29,-1,NA,Researcher,EDU,California,200000174,Santa Barbara,7-Aug-14,2014,California Attorney General,HACK,8
3635,UC Davis Health,29,"15,000",NA,Researcher,MED,California,200002591,Davis,17-Jul-17,2017,Media,HACK,7
3636,"UCDC, Washington Center",29,0,NA,Researcher,EDU,District Of Columbia,200000116,Washington,20-Jun-14,2014,California Attorney General,HACK,6
3637,University of Alabama,29,37000,Southeast,Researcher,EDU,Alabama,100099700,Tuscaloosa,2/13/2009,2009,Dataloss DB,HACK,2
3638,Advanced Clinical Research Institute,29,-1,West,Researcher,MED,California,100000800,Anaheim,3/30/2012,2012,Dataloss DB,PHYS,3
3639,VA Corporate Data Center Operations/Austin Information Technology Center,29,-1,NA,Researcher,MED,Texas,200000516,Austin,7-Jan-15,2015,Government Agency,HACK,1
3640,Eye Institute of Corpus Christi,29,"43,961",NA,Researcher,MED,Texas,200001784,NA,26-Feb-16,2016,US Department of Health and Human Services,PHYS,2
3641,University of Connecticut,29,0,NA,Researcher,EDU,Connecticut,200000506,NA,27-Dec-15,2015,Media,HACK,12
3642,Butler University ,29,"163,000",NA,Researcher,EDU,Indiana,200000119,Indianapolis,30-Jun-14,2014,Media,HACK,6
3643,"University Urology, P.C. ",29,"1,144",NA,Researcher,MED,Tennessee,200000045,Knoxville,11-Apr-14,2014,Media,PHYS,4
3644,Oklahoma University,29,"29,000",NA,Researcher,EDU,Oklahoma,200002194,Norman,14-Jun-17,2017,Media,DISC,6
3645,Arkansas State University College of Education and Behavioral Science's Department of Childhood Services,29,"50,000",NA,Researcher,EDU,Arkansas,200000111,Jonesboro,30-May-14,2014,Media,HACK,5
3646,AspiraNet,29,0,NA,Researcher,NGO,California,200000588,Bakersfield,25-Mar-16,2016,California Attorney General,HACK,3
3647,BayBio,29,0,NA,Researcher,NGO,California,200000210,San Francisco,26-Sep-14,2014,California Attorney General,HACK,9
3648,California Health & Longevity Institute,29,"4,386",NA,Researcher,MED,California,200001869,NA,25-May-16,2016,US Department of Health and Human Services,DISC,5
3649,"California State University, East Bay",29,0,NA,Researcher,EDU,California,200000203,NA,5-Sep-14,2014,California Attorney General,HACK,9
3650,University California Berkeley,29,"80,000",NA,Researcher,EDU,California,200001067,Berkeley,26-Feb-16,2015,Media,HACK,2
3651,Johns Hopkins University (Identity Theft),29,725,NA,Researcher,MED,Maryland,200002442,NA,22-Apr-14,2014,Maryland Attorney General,DISC,4
3652,Fort Hays State University,29,138,NA,Researcher,EDU,Kansas,200000220,NA,1-Oct-14,2014,Media,DISC,10
3653,"University of California, Berkeley",29,160000,West,Researcher,EDU,California,100100400,Berkeley,5/7/2009,2009,Dataloss DB,HACK,5
3654,ICANN.org,29,0,NA,Researcher,NGO,NA,200000391,"Los Angeles, CA 90094-2536",12-Aug-15,2015,California Attorney General,HACK,8
3655,EASTCONN,29,194,NA,Researcher,EDU,NA,200002927,Hampton,22-Jan-18,2017,Security Breach Letter,INSD,1
3656,Wayneburg University,29,5,NA,Researcher,MED,Maryland,200002408,NA,2-Jul-14,2014,Maryland Attorney General,HACK,7
3657,Legal Aid Society of Orange County (LASOC),29,0,NA,Researcher,NGO,California,200001050,NA,10-Jan-17,2017,California Attorney General,DISC,1
3658,University of California Davis Medical Center,29,0,NA,Researcher,MED,California,200000229,Sacramento,13-Oct-14,2014,California Attorney General,HACK,10
3659,Ron's Pharmacy Services,29,500,NA,Researcher,MED,California,200002827,San Diego,2-Feb-18,2017,NA,HACK,2
3660,University of Maryland,29,"309,079",NA,Researcher,EDU,Maryland,200000010,College Park,19-Feb-14,2014,NA,HACK,2
3661,Pace University,29,"1,000",NA,Researcher,EDU,New York,200000982,New York,8-Nov-16,2016,Media,HACK,11
3662,Fast Forward Academy,29,0,NA,Researcher,EDU,Florida,200000299,Altamonte Springs,1-Jan-15,2015,NA,HACK,1
3663,Rutgers University,29,"1,700",NA,Researcher,EDU,New Jersey,200002748,New Brunswick,4-Dec-17,2017,NA,DISC,12
3664,UCLA,29,"30,000",NA,Researcher,EDU,California,200002554,Los Angeles,5-Aug-17,2017,Media,HACK,8
3665,"Asset Marketing Services, LLC d/b/a GovMint.com",29,0,NA,Researcher,MED,Maryland,200002286,NA,14-Oct-14,2014,Maryland Attorney General,HACK,10
3666,NorthShore University Healthsystem,29,1,NA,Researcher,MED,Maryland,200002364,NA,25-Jul-14,2014,Maryland Attorney General,HACK,7
3667,Columbia Southern University,29,59,NA,Researcher,MED,Maryland,200002289,NA,20-Oct-14,2014,Maryland Attorney General,DISC,10
3668,Seattle University,29,26,NA,Researcher,MED,Maryland,200002363,NA,28-Jul-14,2014,Maryland Attorney General,DISC,7
3669,"Townsend Enterprises, Inc. d/b/a The Sinclair Institute",29,6,NA,Researcher,MED,Maryland,200002290,NA,22-Oct-14,2014,Maryland Attorney General,HACK,10
3670,Nova Southeastern University,29,13,NA,Researcher,MED,Maryland,200002302,NA,6-Nov-14,2014,Maryland Attorney General,HACK,11
3671,City College of San Francisco,29,0,NA,Researcher,EDU,California,200000671,San Francisco,13-May-16,2016,California Attorney General,HACK,5
3672,"Evolution Nature Corp., d/b/a The Evolution Store",29,23,NA,Researcher,MED,Maryland,200002304,NA,9-Oct-14,2014,Maryland Attorney General,HACK,10
3673,International Code Council,29,0,NA,Researcher,NGO,California,200001073,NA,27-Jan-17,2016,California Attorney General,HACK,1
3674,Azusa Pacific University,29,2,NA,Researcher,MED,Maryland,200002250,NA,22-Dec-14,2014,US Department of Health and Human Services,PHYS,12
3675,"California State University, East Bay",29,10,NA,Researcher,MED,Maryland,200002323,NA,9-Sep-14,2014,Maryland Attorney General,HACK,9
3676,Point Loma Nazarene University,29,2,NA,Researcher,MED,Maryland,200002243,NA,15-Dec-14,2014,Maryland Attorney General,HACK,12
3677,North Dakota University,29,"290,780",NA,Researcher,EDU,North Dakota,200000022,NA,6-Mar-14,2014,Media,HACK,3
3678,Summit Reinsurances Services,29,0,NA,Researcher,MED,Indiana,200001133,Fort Wayne,16-Mar-17,2017,Media,HACK,3
3679,Berkeley Endocrine,29,0,NA,Researcher,MED,California,200000640,Berkeley,23-May-16,2016,California Attorney General,HACK,5
3680,"Anne M. Cummings, M.D. F.A.C.P",29,0,NA,Researcher,MED,California,200000951,Greenbrae,30-Oct-16,2016,California Attorney General,HACK,10
3681,Wentworth Institute of Technology,29,1300,Northeast,Researcher,EDU,Massachusetts,100111000,Boston,1/24/2011,2011,PHIPrivacy.net,DISC,1
3682,Palomar College,29,0,NA,Researcher,EDU,California,200001075,San Marcos,30-Jan-17,2017,California Attorney General,HACK,1
3683,Urology Austin,29,0,NA,Researcher,MED,Texas,200001152,Austin,22-Mar-17,2017,California Attorney General,HACK,3
3684,Momentum for Mental Health,29,0,NA,Researcher,MED,California,200000665,San Jose,13-Jun-16,2016,California Attorney General,HACK,6
3685,San Jose Evergreen Community College District,29,0,NA,Researcher,EDU,California,200001009,San Jose,2-Dec-16,2016,California Attorney General,DISC,12
3686,Eye Institute of Marin,29,0,NA,Researcher,MED,California,200000997,Marin,18-Nov-16,2016,California Attorney General,HACK,11
3687,Point Park University,29,"1,800",NA,Researcher,EDU,Pennsylvania,200000023,Pittsburgh,5-Mar-14,2014,Media,UNKN,3
3688,University of Northern Iowa,29,100,NA,Researcher,EDU,Iowa,200000539,Cedar Falls,18-Jan-16,2016,Media,UNKN,1
3689,Tribeca Film Institute,29,1,NA,Researcher,MED,New York,200002487,New York,30-Jan-14,2014,Maryland Attorney General,HACK,1
3690,University Development and Alumni Relations at the Penn State College of Medicine,29,"1,176",NA,Researcher,EDU,Pennsylvania,200000142,Philadelphia,10-Jul-14,2014,Media,HACK,7
3691,Penn State College of Engineering,29,"18,000",NA,Researcher,EDU,Pennsylvania,200000325,University Park,15-May-15,2015,Media,HACK,5
3692,University of Mississippi Medical Center and Mississippi State Department of Health,29,-1,Southeast,Researcher,MED,Mississippi,100103500,Jackson,12/20/2011,2011,PHIPrivacy.net,PORT,12
3693,Riverside Community College,29,-1,NA,Researcher,EDU,California,200000109,Riverside,16-Jun-14,2014,NA,DISC,6
3694,University of Florida,29,"2,047",Southeast,Researcher,EDU,Florida,100101200,Gainesville,7/6/2010,2010,NA,PHYS,7
3695,The University of Wisconsin-Parkside,29,"15,000",NA,Researcher,EDU,Wisconsin,200000035,Kenosha,27-Mar-14,2014,Media,HACK,3
3696,The Center for Election Systems at Kennesaw State University,29,"7,500,000",NA,Researcher,EDU,Georgia,200001116,Kennesaw,3-Mar-17,2017,Media,UNKN,3
3697,The Trustees of Purdue University,29,"1,711",NA,Researcher,MED,Indiana,200003042,NA,25-May-18,2018,US Department of Health and Human Services,HACK,5
3698,Recovery Institute of the South East P.A.,29,689,NA,Researcher,MED,Florida,200002679,NA,21-Oct-17,2017,US Department of Health and Human Services,HACK,10
3699,"Andrea Yaley, DDS",29,"1,200",NA,Researcher,MED,California,200002540,NA,10-Jul-17,2017,US Department of Health and Human Services,HACK,7
3700,Advanced Fertility Center of Chicago,29,"19,000",NA,Researcher,MED,Illinois,200002040,NA,1-Dec-16,2016,US Department of Health and Human Services,HACK,12
3701,University of Virginia Medical Center,29,"1,882",NA,Researcher,MED,Virginia,200002931,NA,21-Feb-18,2018,US Department of Health and Human Services,HACK,2
3702,Temple University Physicians,29,"3,780",NA,Researcher,MED,Pennsylvania,200001408,NA,5-Sep-14,2014,US Department of Health and Human Services,PHYS,9
3703,"Covenant Medical Center, Inc.",29,"6,197",NA,Researcher,MED,Michigan,200002085,NA,20-Jan-17,2017,US Department of Health and Human Services,DISC,1
3704,"West Virginia University Hospitals-East, Inc. DBA University Healthcare",29,"7,445",NA,Researcher,MED,West Virginia,200002113,NA,24-Feb-17,2017,US Department of Health and Human Services,PHYS,2
3705,"Heart Center of Southern Maryland, L.L.P.",29,"1,350",NA,Researcher,MED,Maryland,200001898,NA,7-Jul-16,2016,US Department of Health and Human Services,HACK,7
3706,UHHS Geauga Medical Center,29,677,NA,Researcher,MED,Ohio,200001797,NA,10-Mar-16,2016,US Department of Health and Human Services,DISC,3
3707,Glendale Adventist Medical Center,29,528,NA,Researcher,MED,California,200002036,NA,28-Nov-16,2016,US Department of Health and Human Services,DISC,11
3708,"Athens Heart Center, P.C.",29,"12,158",NA,Researcher,MED,Georgia,200003008,NA,16-Apr-18,2018,US Department of Health and Human Services,HACK,4
3709,"N. Fred Eaglstein, D.O. d/b/a Dermatology and Laser Center",29,"2,000",NA,Researcher,MED,Florida,200002206,NA,30-May-17,2017,US Department of Health and Human Services,DISC,5
3710,Middletown Medical P.C.,29,"63,551",NA,Researcher,MED,New York,200002973,NA,29-Mar-18,2018,US Department of Health and Human Services,DISC,3
3711,Palomar Health (Palomar Medical Center (Escondido),29,"1,309",NA,Researcher,MED,California,200002805,NA,8-Jan-18,2018,US Department of Health and Human Services,DISC,1
3712,University of California Irvine Medical Center,29,"4,859",NA,Researcher,MED,California,200001623,NA,17-Jun-15,2015,US Department of Health and Human Services,DISC,6
3713,University Hospitals,29,833,NA,Researcher,MED,Ohio,200001494,NA,15-Jan-15,2015,US Department of Health and Human Services,DISC,1
