OrgID,Name,SourceType
200002402,Montana Department of Public Health and Human Service,Breaches
200000268,NRAD Medical Associates,Breaches
200001343,"NRAD Medical Associates, P.C.",Breaches
200001344,NYU Hospitals Center,Breaches
200001345,"Abrham Tekola, M.D.,INC",Breaches
200002384,Primerica,Breaches
200000168,Mount Olympus Mortgage Company,Breaches
200000116,"UCDC, Washington Center",Breaches
200001341,IHS,Breaches
200001342,"David DiGiallorenzo, D.M.D.",Breaches
200002401,"Metropolitan Companies, Inc.",Breaches
200000107,Rady's Childrens Hospital,Breaches
200002399,"Bell Nursery USA, LLC",Breaches
200002400,"Record Assist, LLC",Breaches
200000118,The Metropolitan Companies,Breaches
200002397,Specialized Eye Care,Breaches
200002398,"Papa John's USA, Inc.",Breaches
200000106,Service Alternatives,Breaches
200002383,Polyone Designed Structures and Solutions,Breaches
200002396,David Stanley Dodge,Breaches
200000109,Riverside Community College,Breaches
200001340,Group Health Plan of Hurley Medical Center,Breaches
200001338,"Santa Rosa Memorial Hospital, Privacy Manager Breach",Breaches
200001339,Baylor Medical Center at Carrollton,Breaches
200001337,"Doctors First Choice Billings, Inc.",Breaches
200002382,Ullico Inc.,Breaches
200002394,"Fidelity National Financial, Inc.",Breaches
200002395,SafetyFirst,Breaches
200001336,"Doctors First Choice Billings, Inc",Breaches
200000112,Stanford Federal Credit Union,Breaches
200000161,PF Chang's,Breaches
200002381,Herbaria,Breaches
200000104,Access Health CT,Breaches
200000216,"AT&T Mobility, LLC",Breaches
200002378,"Intuit, Inc.",Breaches
200000108,College of the Desert,Breaches
200001332,Mark A. Gillispie,Breaches
200001333,Penn State Milton S. Hershey Medical Center,Breaches
200001334,Walgreen Co.,Breaches
200000103,Penn State Milton S. Hershey Medical Center,Breaches
200000102,Miami-Dade County,Breaches
200001330,Salina Health Education dba Salina Healthcare Center,Breaches
200001331,Open Cities Health Center ,Breaches
200002379,AT&T,Breaches
200002380,"National Credit Adjusters, LLC",Breaches
200000110,Highmark,Breaches
200000094,National Credit Adjusters,Breaches
200000194,Midwest Urological Group,Breaches
200000089,Craftsman Book Company,Breaches
200002385,"Rowan Companies, Inc.",Breaches
200002386,Gordon Feinblatt LLC,Breaches
200002393,Kimpton,Breaches
200001329,"NFP Maschino, Hudelson & Associates",Breaches
200000111,Arkansas State University College of Education and Behavioral Science's Department of Childhood Services,Breaches
200000090,Montana Health Department,Breaches
200001328,Triple-S Salud ,Breaches
200001327,Bay Park Hospital,Breaches
200000115,Precision Planting,Breaches
200000063,"Hospital for Veterans Affairs, Denver",Breaches
200000088,Sharper Future,Breaches
200000163,Promedica Bay Park Hospital,Breaches
200002411,"Power Equipment Direct, Inc.",Breaches
200002412,"Service Alternatives, Inc.",Breaches
200002414,Walgreen Co.,Breaches
200002415,"Placemark Investments, Inc.",Breaches
200000267,Midwest Womens Healthcare Specialists,Breaches
200000091,Power Equipment Direct,Breaches
200000092,AutoNation Toyota of South Austin ,Breaches
200001325,Humana Inc [case #15381],Breaches
200002416,"The Home Depot, Inc.",Breaches
200000113,Placemark Investments,Breaches
200001326,Jamaica Hospital Medical Center,Breaches
200001324,"Sutherland Healthcare Solutions, Inc.",Breaches
200002410,Experian,Breaches
200002413,CenturyLink,Breaches
200002417,Hilbert College,Breaches
200000105,Bluegrass Communit Federal Credit Union,Breaches
200000093,Lowes Corporation,Breaches
200002409,Ebay,Breaches
200001323,Elliot Health System,Breaches
200002418,Hanover Foods Corporation,Breaches
200000062,Ebay,Breaches
200000114,Hanover Foods Corporation,Breaches
200000061,Paytime Inc.,Breaches
200002419,"Paytime Harrisburg, Inc. DBA Paytime, Inc.",Breaches
200001321,Central City Concern,Breaches
200000066,Lowe's,Breaches
200000165,Safety First,Breaches
200001322,Blue Cross Blue Shield of Michigan Blue Care Network,Breaches
200001320,American Health Inc. ,Breaches
200002420,Affinity Gaming,Breaches
200002421,"AutoNation, Inc.",Breaches
200002422,Precision Planting LLC,Breaches
200000056,University California Irvine,Breaches
200000095,Paytime,Breaches
200002423,"Hubbard-Bert, Inc.",Breaches
200002424,"Santander Bank, N. A.",Breaches
200001318,"Molina Healthcare of New Mexico, Inc.",Breaches
200001319,Howard L. Weinstein D.P.M.,Breaches
200001317,Options Counseling Center,Breaches
200000060,Baylor Regional Medical Center ,Breaches
200002425,PREIT,Breaches
200000098,Boulder Community Health,Breaches
200002428,American Dental Association,Breaches
200002426,"Entercom Portland, LLC",Breaches
200002427,"Mercer HR Services, LLC",Breaches
200000097,Green's Accounting,Breaches
200000057,Gingerbread Shed Corporation,Breaches
200001315,"Porter, MD, Steven",Breaches
200001316,KEYSTONE INSURERS GROUP,Breaches
200000058,Molina Healthcare,Breaches
200000052,California Department of Child Support Services,Breaches
200002439,Gingerbread Shed Corporation,Breaches
200002440,"Maschino, Hudelson & Associates",Breaches
200000051,ground (ctrl),Breaches
200000528,UMASS Memorial Medical Center (UMMMC),Breaches
200000050,JCM Partners LLC,Breaches
200002433,Boomerang Tags,Breaches
200000049,Boomerang Tags.com,Breaches
200001313,Reading Health System,Breaches
200001314,MDF Transcription Services,Breaches
200002434,Seterus,Breaches
200000047,AOL,Breaches
200000099,Seton Northwest Hospital,Breaches
200001309,HealthTexas Provider Network,Breaches
200001310,"Ferguson Advertising, Inc.",Breaches
200001311,Iowa Medicaid Enterprise,Breaches
200001312,Flowers Hospital,Breaches
200002436,Federal Home Loan Mortgage Corporation (Freddie Mac),Breaches
200002444,Central City Concern,Breaches
200000067,Willis North America Inc.,Breaches
200002435,"NCO Financial Systems, Inc.",Breaches
200001306,Baylor Medical Center at McKinney,Breaches
200001307,Baylor Medical Center at Irving,Breaches
200001308,Baylor Regional Medical Center at Plano,Breaches
200001304,"Tufts Associated Health Maintenance Organization, Inc. and Tufts Insurance Company ",Breaches
200001305,Inclusion Research Institute,Breaches
200002443,"JCM Partners, LLC",Breaches
200001303,"Ladies First Choice, Inc.",Breaches
200002429,Larsen Dental Care,Breaches
200001302,Centura Health,Breaches
200002438,"Snelling Staffing, LLC",Breaches
200000087,Snelling Staffing LLC,Breaches
200000068,NCO Financial Systems Inc.,Breaches
200000046,Iowa State University,Breaches
200002437,Seattle University,Breaches
200002442,Johns Hopkins University (Identity Theft),Breaches
200002441,"L Brands, Inc.",Breaches
200001299,Shaker Clinic,Breaches
200001300,VGM Homelink,Breaches
200001301,Larsen Dental Care LLC,Breaches
200000055,University Pittsburgh Medical Center,Breaches
200002455,Willis North America Inc. Medical Expense Benefit Plan,Breaches
200001298,"Courier Express/Atlanta, Courier Express/Charlotte & Courier Express US, Inc.",Breaches
200002447,"Michaels Stores, Inc.",Breaches
200001297,Greenwood Leflore Hospital,Breaches
200001296,Administracion de Seguros de Salud - Triple S Salud Inc (BA),Breaches
200002446,USAA,Breaches
200002454,Mimeo.com,Breaches
200001295,"Healthy Connections, Inc",Breaches
200002431,CareFirst BlueCross BlueShield,Breaches
200000086,Wilshire Mutual Funds,Breaches
200002453,"Mid Atlantic Professionals, Inc. DBA SSI",Breaches
200001294,BLUE CROSS AND BLUE SHIELD OF KANSAS CITY,Breaches
200002449,LaCie USA,Breaches
200002450,Society for Science & the Public,Breaches
200002452,Veterans of Foreign Wars of the U.S. (VFW),Breaches
200000059,Veterans Of Foreign Wars Of The United States,Breaches
200002451,"Blue Cross and Blue Shield of Kansas City, Inc.",Breaches
200000044,LaCie USA,Breaches
200000045,"University Urology, P.C. ",Breaches
200001293,"Amerigroup Texas, Inc. ",Breaches
200000043,Clinical Reference Laboratory,Breaches
200001291,"Clinical Reference Laboratory, Inc.",Breaches
200001292,Cigna,Breaches
200000042,StumbleUpon,Breaches
200002456,Deltek GovWin IQ,Breaches
200002430,FujiFilm,Breaches
200000039,American Express Company,Breaches
200000037,BigMoneyJobs.com,Breaches
200001290,Presence St. Joseph's Medical Center,Breaches
200002448,"Logos Management Software, LLC",Breaches
200000085,Cole Taylor Mortgage,Breaches
200000048,Central City Concern,Breaches
200001289,"State Long Term Care Ombudsmans Office, Michigan Department of Community Health",Breaches
200001288,American Health Inc. ,Breaches
200001286,KP Northern CA Department of Research,Breaches
200002445,"Citibank, N.A.",Breaches
200002457,American Health Information Management Association (AHIMA),Breaches
200000038,Boxee,Breaches
200000040,California Correctional Institution,Breaches
200000036,Kaiser Permanente Northern California Division of Research,Breaches
200002458,"City of Crossville, Tennessee",Breaches
200001287,Triple-S Salud ,Breaches
200001285,Indian Health Service,Breaches
200002432,Susquehanna Health,Breaches
200001282,Medical Center of Plano,Breaches
200001283,"Policy Studies, Inc. / Postal Center International, Inc.",Breaches
200001284,"Midwest Orthopaedics at Rush, LLC",Breaches
200001281,"Myriad Genetic Laboratories, Inc.",Breaches
200001278,Jewish Hospital,Breaches
200001280,"Palomar Health, Privacy Manager Breach",Breaches
200000084,Palomar Health,Breaches
200001276,NOVA Chiropractic & Rehab Center,Breaches
200001277,Susquehanna Health,Breaches
200000083,Orlando Health's Arnold Palmer Medical Center,Breaches
200000041,Sorenson Communications and CaptionCall,Breaches
200000035,The University of Wisconsin-Parkside,Breaches
200001275,Stoetzel's Planet Chiropractic,Breaches
200000034,American Express ,Breaches
200000082,University of Kentucky HealthCare/Talyst,Breaches
200001272,Talyst,Breaches
200001273,Yellowstone Boys and Girls Ranch,Breaches
200001274,"Orlando Health, Inc.",Breaches
200000032,California DMV,Breaches
200001269,HealthPartners Inc,Breaches
200001270,"HealthPartners Administrators, Inc.",Breaches
200001271,Sutherland Healthcare Solutions,Breaches
200000031,"Castle Creek Properties, Inc./Rosenthal Wine Shop",Breaches
200000081,San Francisco Department of Public Health/Sutherland Healthcare Solutions,Breaches
200000159,Marian Regional Medical Center,Breaches
200001268,Berea College,Breaches
200001267,"StayWell Health Management, LLC",Breaches
200000033,IRS,Breaches
200000026,Hickory Grove Gas Station,Breaches
200001266,TMA Practice Management Group,Breaches
200000027,Arcadia Home Care and Staffing,Breaches
200000028,ELightBulbs.com,Breaches
200000029,Kichlerlightinglights.com,Breaches
200000170,Maryland Department of Health and Mental Hygiene,Breaches
200001265,Hospitalists of Arizona,Breaches
200001263,"Partners In Nephrology & Endocrinology, P.C.",Breaches
200001264,Valley View Hospital Association,Breaches
200001261,Detroit Medical Center - Harper University Hospital,Breaches
200001262,"Todd M. Burton, M.D.",Breaches
200000080,Silversage Advisors,Breaches
200000030,Detroit Medical Center-Harper University Hospital,Breaches
200001259,Mission City Community Network,Breaches
200001260,"University of California San Francisco , Privacy Manager Breach",Breaches
200000079,UCSF Family Medicine Center at Lakeshore,Breaches
200000078,City of Hope,Breaches
200000075,"Emory Dialysis Center, part of Emory Clinic",Breaches
200000076,Cornerstone Health Care,Breaches
200001257,"PracMan, Inc.",Breaches
200000024,Statista,Breaches
200001258,Iowa Dept. of Human Services,Breaches
200001256,"PracMan, Inc.",Breaches
200000160,Los Angeles County Department of Health/Sutherland Healthcare Solutions,Breaches
200000022,North Dakota University,Breaches
200000020,OANDA,Breaches
200000025,Sally Beauty Supply,Breaches
200000023,Point Park University,Breaches
200001253,Eureka Internal Medicine,Breaches
200000018,Capital One,Breaches
200000017,Smucker's,Breaches
200000015,City of Detroit,Breaches
200000013,Mt. Gox- Worlds Largest Bitcoin Exchange,Breaches
200000166,"Managed Med, A Psychological Organization",Breaches
200001252,Data Media,Breaches
200002463,"Digia USA, Inc.",Breaches
200002478,Sands,Breaches
200002479,Oak Assosiates Funds,Breaches
200001251,Joseph Michael Benson M.D,Breaches
200002464,J.M. Smucker Company,Breaches
200002465,"ProAssurance Mid-Continent Underwriters, Inc.",Breaches
200000074,Oak Associates Funds,Breaches
200000054,Eastern Alliance Insurance Group,Breaches
200000077,L.A Care Health Plan,Breaches
200001247,"Care Advantage, Inc.",Breaches
200001248,Pair Networks Inc.,Breaches
200001249,"The Kroger Co., for itself and its affiliates and subsidiaries",Breaches
200001250,"Cornerstone Health Care, PA",Breaches
200002466,Mkenna Long & Aldridge,Breaches
200000053,McKenna Long & Aldridge,Breaches
200002480,Variable Annuity Life Insurance Company,Breaches
200000014,Apple,Breaches
200001246,"StayWell Health Management, LLC",Breaches
200002462,"eScreen, Inc.",Breaches
200002459,"DST Systems, Inc.",Breaches
200002461,Merrill Lynch Wealth management,Breaches
200002481,"Alaska Communications Systems Holdings, Inc.",Breaches
200001244,"StayWell Health Management, LLC",Breaches
200001245,Inspira Health Network Inc.,Breaches
200002482,"Assisted Living Concepts, LLC",Breaches
200000009,Discover Financial Services,Breaches
200002467,Aflac,Breaches
200000019,Alaska Communications,Breaches
200000073,"Department of Resources, Recycling and Recovery",Breaches
200000010,University of Maryland,Breaches
200001243,St. Vincent Hospital and Healthcare Inc,Breaches
200002460,John Hancock Life & Health Insurance Company,Breaches
200000007,Kickstarter,Breaches
200001241,Health Care Solutions at Home Inc.,Breaches
200001242,"UC Davis Medical Center, Privacy Manager Breach",Breaches
200002483,"Rubin Lublin, LLC",Breaches
200000421,Experian,Breaches
200000008,Forbes.com,Breaches
200001240,"Supportive Concepts for Families, Inc.",Breaches
200002484,"Carmike Cinemas, Inc.",Breaches
200001238,"Lewis J. Sims, DPM, PC dba Sims and Associates Podiatry ",Breaches
200000016,Las Vegas Sands Hotels and Casinos,Breaches
200002468,Fresenius Medical Care,Breaches
200001237,WA State Department of Social & Health Services,Breaches
200002469,Embassy suites,Breaches
200002470,TD Bank,Breaches
